player_id,team,team_code,position,age,debut_age,career_years,caps,overall,skill_pace,skill_shooting,skill_passing,skill_dribbling,skill_defending,skill_physical,market_value_eur,followers,engagement_rate,longevity,skill_index,log_followers,social_score,pos_DF,pos_FW,pos_GK,pos_MF
133,Croatia,CRO,DF,29,19,10,47,76.4,74.5,59.8,67.5,73.9,94.1,88.4,6037212,607619,0.0366,0.4477579212041867,72.655,5.783631345615605,0.6280166264988273,1,0,0,0
134,Croatia,CRO,DF,25,16,9,67,77.2,78.9,64.8,76.8,75.7,81.0,85.9,16263712,228647,0.0183,0.7438613144264404,75.225,5.359165507522985,0.04895875159786552,1,0,0,0
135,Croatia,CRO,DF,29,17,12,67,71.4,83.0,49.8,65.9,61.5,84.9,83.4,7404668,141614,0.034,1.1411718406021687,67.21,5.151106189951175,-0.09201322873020591,1,0,0,0
136,Croatia,CRO,DF,26,21,5,36,71.0,70.1,58.8,72.0,65.2,82.5,77.2,14181076,48145,0.0443,-0.4501234184931503,68.625,4.682551191041809,-0.561497403799301,1,0,0,0
137,Croatia,CRO,DF,27,17,10,51,72.3,69.0,68.4,64.3,59.4,95.6,77.1,7546664,1600106,0.0284,0.5334659682603528,69.46000000000001,6.20414875371232,1.0423781295652759,1,0,0,0
138,Croatia,CRO,DF,26,18,8,54,73.0,66.6,60.7,73.5,70.0,90.2,77.0,5744176,591672,0.0345,0.33287331943532494,70.58500000000001,5.772081017420968,0.6020869681381233,1,0,0,0
139,Croatia,CRO,DF,26,18,8,43,75.7,75.1,63.4,70.2,70.6,91.0,84.0,15533948,527639,0.05,0.0971761900308685,72.775,5.722336888577926,0.6421590629105058,1,0,0,0
140,Croatia,CRO,DF,26,20,6,29,70.3,75.9,61.3,62.8,59.0,82.7,79.9,8041997,113715,0.0365,-0.46767565878286466,67.33000000000001,5.055817755695259,-0.18444386953284458,1,0,0,0
141,Croatia,CRO,DF,25,20,5,33,72.9,69.2,61.3,85.3,62.4,87.7,71.6,7385844,384269,0.0456,-0.5144044537852748,71.175,5.584635350189101,0.4601155998756954,1,0,0,0
142,Croatia,CRO,MF,24,18,6,30,78.2,73.7,84.7,74.8,83.6,73.4,79.3,14971241,437857,0.0326,-0.44624864701882316,79.18,5.64133229714538,0.4449900713768423,0,0,0,1
143,Croatia,CRO,MF,28,16,12,73,76.6,76.0,67.8,82.4,79.2,77.8,76.4,10351394,25850933,0.0301,1.2697339111864179,76.09,7.412476222069785,2.39323244125978,0,0,0,1
144,Croatia,CRO,MF,26,18,8,59,74.9,73.8,69.3,73.6,78.5,78.4,75.6,10338225,1745554,0.0297,0.4400083782555324,74.215,6.241933288578022,1.0929280173531175,0,0,0,1
145,Croatia,CRO,MF,25,22,3,26,76.2,74.1,76.6,74.0,77.6,73.7,81.4,7819199,4470998,0.0535,-0.9292672202507175,76.095,6.650404475596245,1.7159025646467674,0,0,0,1
146,Croatia,CRO,MF,31,21,10,54,75.9,75.3,63.8,80.9,89.3,78.3,67.7,12199401,233702,0.0415,0.5977470035524772,75.88499999999999,5.368662429059951,0.1934059439350778,0,0,0,1
147,Croatia,CRO,MF,28,18,10,60,76.7,73.6,78.7,84.0,69.7,83.2,71.0,14789859,11155,0.0386,0.7263090741367262,76.875,4.047469574619856,-1.300056559617731,0,0,0,1
148,Croatia,CRO,MF,33,19,14,75,80.5,77.9,78.7,85.1,74.4,82.1,84.7,8919341,838517,0.0294,1.577461618831653,79.94,5.923511871869177,0.7381633243811819,0,0,0,1
149,Croatia,CRO,MF,27,21,6,44,72.3,67.5,73.0,71.1,78.4,81.9,62.2,9352767,2065929,0.0464,-0.14627048232224224,72.685,6.315115391995769,1.2875185497863004,0,0,0,1
150,Croatia,CRO,FW,30,16,14,76,76.5,81.2,85.9,76.8,84.7,58.7,71.9,14489468,640887,0.0208,1.5988886305956944,79.015,5.806781462276023,0.5551065489873751,0,1,0,0
151,Croatia,CRO,FW,19,23,1,5,71.4,73.5,74.1,72.8,78.7,55.1,74.1,8267733,1208911,0.0496,-1.6441081514127411,72.77,6.082394329287867,1.0463970882694065,0,1,0,0
152,Croatia,CRO,FW,24,16,8,49,78.4,84.6,82.2,72.8,78.3,71.8,80.5,9637444,8014998,0.0301,0.22573826061511748,78.69000000000001,6.903903418319724,1.8294487989417276,0,1,0,0
153,Croatia,CRO,FW,27,17,10,59,75.9,88.6,76.1,78.6,81.2,56.2,75.0,17714115,47531642,0.0361,0.7048820623726847,77.39500000000001,7.676982817434287,2.736024289114866,0,1,0,0
154,Croatia,CRO,FW,29,20,9,61,71.2,79.2,75.7,66.5,72.2,57.8,75.7,8439075,80886,0.0447,0.6152992438421916,71.89500000000001,4.907873359079521,-0.3061582267351626,0,1,0,0
155,Croatia,CRO,FW,20,19,1,4,77.0,93.6,73.7,73.4,79.6,64.8,77.2,11259498,1209291,0.0193,-1.6655351631767825,77.265,6.082530820701307,0.8482128191400717,0,1,0,0
156,Ecuador,ECU,GK,27,19,8,46,62.7,53.1,45.6,72.4,54.8,73.0,77.6,5986343,10163,0.0504,0.16145722532299298,59.865,4.00702192557868,-1.2943809260582926,0,0,1,0
157,Ecuador,ECU,GK,26,19,7,36,64.3,57.6,54.4,72.6,51.7,86.7,63.0,3460330,3162,0.0538,-0.1852497343759981,62.07000000000001,3.49996186559619,-1.8547586822010635,0,0,1,0
158,Ecuador,ECU,GK,23,21,2,10,63.0,57.2,37.6,62.6,63.5,76.5,80.4,3588843,46797,0.0375,-1.4045362505339576,58.89,4.670218012791932,-0.6095343233618801,0,0,1,0
159,Ecuador,ECU,DF,30,21,9,61,67.7,65.6,62.0,67.8,60.0,73.6,77.2,8482956,3446,0.0366,0.6152992438421916,65.98,3.53731527311201,-1.8778734749178387,1,0,0,0
160,Ecuador,ECU,DF,29,19,10,65,64.9,59.0,54.0,67.0,54.9,77.9,76.7,3393037,29622,0.0578,0.8334441329569336,62.190000000000005,4.471614377603175,-0.7335922446021783,1,0,0,0
161,Ecuador,ECU,DF,22,21,1,6,66.9,66.2,71.6,56.7,57.4,77.9,71.4,6428484,6803,0.0478,-1.6226811396486998,65.58000000000001,3.8327004709605674,-1.5021590738078865,1,0,0,0
162,Ecuador,ECU,DF,26,19,7,41,68.3,68.2,51.4,69.5,64.0,81.3,75.4,3651440,593334,0.0365,-0.0781146755557906,65.45,5.773299235560286,0.6158692811668529,1,0,0,0
163,Ecuador,ECU,DF,23,18,5,29,70.1,69.2,54.2,72.4,71.7,79.5,73.7,8664068,303525,0.0407,-0.6001125008414407,68.07000000000001,5.482194467783267,0.3159360978170598,1,0,0,0
164,Ecuador,ECU,DF,26,20,6,26,67.4,69.4,63.5,67.2,51.6,79.5,73.0,3355991,9174,0.0572,-0.5319566940749891,65.295,3.9625587357959637,-1.3156446385428406,1,0,0,0
165,Ecuador,ECU,DF,30,18,12,66,69.5,62.9,62.9,73.7,60.2,79.5,77.9,6826307,246860,0.0443,1.1197448288381273,67.68,5.392450724656032,0.23631745488082156,1,0,0,0
166,Ecuador,ECU,DF,24,17,7,36,71.3,64.6,61.0,68.4,71.0,84.1,78.7,10991814,1337645,0.0342,-0.1852497343759981,69.10000000000001,6.126340870533752,0.9945049710023777,1,0,0,0
167,Ecuador,ECU,DF,25,16,9,52,66.9,67.9,52.5,69.3,59.1,78.5,74.1,4587941,186087,0.0368,0.42245613796581805,64.25,5.26971603446624,0.05584982810542474,1,0,0,0
168,Ecuador,ECU,MF,31,23,8,46,74.3,77.5,76.3,71.8,71.5,75.5,73.3,12173203,2235339,0.0315,0.16145722532299298,74.24,6.349343395327036,1.2242516905942753,0,0,0,1
169,Ecuador,ECU,MF,25,23,2,12,73.1,67.9,71.5,77.4,71.3,77.5,72.7,5089831,103369,0.0387,-1.3616822270058746,72.82000000000001,5.014390314894193,-0.21878210322938374,0,0,0,1
170,Ecuador,ECU,MF,27,20,7,31,72.8,64.9,71.5,78.8,71.8,71.9,77.7,4911294,458143,0.0459,-0.29238479319620553,72.69,5.661001055334955,0.5478730739155057,0,0,0,1
171,Ecuador,ECU,MF,24,20,4,17,72.1,70.0,62.1,84.2,73.3,71.4,71.7,10984958,126621,0.0498,-0.9896734840685147,71.835,5.102505739076204,-0.05933354080650044,0,0,0,1
172,Ecuador,ECU,MF,26,24,2,9,68.1,67.4,60.1,65.8,74.0,68.6,72.6,6113749,54983,0.0228,-1.4259632622979992,67.215,4.740228432268106,-0.6063548372874481,0,0,0,1
173,Ecuador,ECU,MF,20,16,4,22,71.3,77.4,65.1,80.9,68.5,73.1,63.1,11391876,42795,0.0407,-0.8825384252483073,71.385,4.631393030712758,-0.6369340492509117,0,0,0,1
174,Ecuador,ECU,MF,28,20,8,38,71.9,70.2,78.7,75.9,69.3,67.2,70.2,5053600,58014,0.039,-0.009958868789338979,72.985,4.763532810615641,-0.4976565732351166,0,0,0,1
175,Ecuador,ECU,MF,28,16,12,68,76.0,81.9,67.5,87.7,74.7,70.7,73.5,14244738,131257,0.0382,1.1625988523662103,76.06,5.118122473832721,-0.1055826789526657,0,0,0,1
176,Ecuador,ECU,FW,26,17,9,58,71.9,73.7,87.1,68.3,70.7,58.5,73.2,8279532,417033,0.0476,0.551018208550067,73.79999999999998,5.6201704222419835,0.5121976095892119,0,1,0,0
177,Ecuador,ECU,FW,24,18,6,51,72.8,81.5,80.0,66.7,78.8,53.6,76.2,10384118,84890,0.0491,0.0037186000260482355,74.305,4.928856533581911,-0.25922860773638784,0,1,0,0
178,Ecuador,ECU,FW,26,20,6,29,65.8,78.6,64.7,58.9,74.4,54.6,63.6,8966270,38791,0.045,-0.46767565878286466,66.44500000000001,4.588730975498071,-0.6634797246447264,0,1,0,0
179,Ecuador,ECU,FW,26,20,6,25,73.0,69.1,86.5,64.0,80.8,60.3,77.2,9210446,294176,0.023,-0.5533837058390306,74.7,5.468607238436613,0.19655188887840158,0,1,0,0
180,Ecuador,ECU,FW,31,20,11,70,72.4,73.3,83.7,82.1,64.1,56.3,75.1,5454262,299924,0.0495,1.0730160338357173,74.30000000000001,5.477011219512532,0.36199983347747916,0,1,0,0
181,Ecuador,ECU,FW,31,21,10,55,68.5,82.0,78.9,66.6,74.3,53.6,56.0,4687361,225874,0.0553,0.6191740153165186,71.16499999999999,5.353866242844281,0.25633283346864416,0,1,0,0
182,Qatar,QAT,GK,24,17,7,35,53.9,45.9,35.0,58.6,56.9,62.1,64.7,6335141,4292,0.0317,-0.20667674614003959,51.415,3.6326597132939136,-1.790667286634639,0,0,1,0
183,Qatar,QAT,GK,31,19,12,55,52.1,42.7,41.2,63.4,43.6,54.2,67.5,989546,3162,0.0616,0.8840476994336709,50.275000000000006,3.49996186559619,-1.8253796241929976,0,0,1,0
184,Qatar,QAT,GK,28,20,8,47,56.7,56.9,39.9,56.8,46.6,69.9,70.2,1979654,3162,0.0608,0.1828842370870345,53.2,3.49996186559619,-1.828392860911774,0,0,1,0
185,Qatar,QAT,DF,22,16,6,43,62.0,60.6,58.3,56.6,52.4,72.3,71.9,4283065,3162,0.0359,-0.16769749408628373,59.885000000000005,3.49996186559619,-1.9221798537836758,1,0,0,0
186,Qatar,QAT,DF,32,18,14,101,58.5,65.2,54.0,61.1,43.4,64.7,62.8,2872714,62976,0.0247,2.134563924696732,56.93,4.7991750724152284,-0.5316590531871939,1,0,0,0
187,Qatar,QAT,DF,29,21,8,62,64.8,62.5,59.6,58.2,65.6,74.1,68.9,9972865,86983,0.0357,0.5042894135476569,63.334999999999994,4.939434382186268,-0.31851597726507086,1,0,0,0
188,Qatar,QAT,DF,27,20,7,43,64.1,60.3,49.7,72.3,61.5,76.9,63.9,4962443,98545,0.0245,-0.03526065202770761,62.31,4.993634593836194,-0.31829380055561796,1,0,0,0
189,Qatar,QAT,DF,28,20,8,49,58.9,56.7,43.2,57.1,56.8,68.5,71.2,1486727,48918,0.0276,0.22573826061511748,56.05500000000001,4.689468692707674,-0.6380023592404133,1,0,0,0
190,Qatar,QAT,DF,25,21,4,22,60.3,55.8,58.1,60.7,60.5,68.5,57.9,2272170,7446,0.0394,-0.8825384252483073,59.775,3.8719230318823734,-1.4929328235533372,1,0,0,0
191,Qatar,QAT,DF,30,16,14,93,62.9,59.3,61.0,71.0,52.6,70.2,63.6,3138111,10461,0.0493,1.9631478305843997,62.245000000000005,4.019573202095639,-1.28495118921056,1,0,0,0
192,Qatar,QAT,DF,24,22,2,10,58.0,59.3,39.2,58.1,56.2,69.4,65.5,2319107,3162,0.0375,-1.4045362505339576,55.045,3.49996186559619,-1.9161533803461237,1,0,0,0
193,Qatar,QAT,DF,27,21,6,30,59.0,64.8,45.5,55.6,54.9,63.9,69.1,4388270,18793,0.0265,-0.44624864701882316,56.495000000000005,4.27399611375928,-1.1025204791047882,1,0,0,0
194,Qatar,QAT,MF,29,22,7,47,61.4,60.6,59.9,71.0,68.7,52.5,55.4,3543521,229656,0.0114,0.050447395028458374,62.795,5.361077796293685,0.011245366040904184,0,0,0,1
195,Qatar,QAT,MF,26,19,7,54,61.6,62.6,61.4,61.9,64.8,58.1,60.9,3039948,103632,0.0388,0.20043647737674883,61.980000000000004,5.015493879709818,-0.21700877024923013,0,0,0,1
196,Qatar,QAT,MF,32,20,12,68,63.4,61.7,70.2,64.5,61.1,53.4,69.8,2256659,30092,0.0438,1.1625988523662103,64.245,4.47845105314715,-0.7932834779169301,0,0,0,1
197,Qatar,QAT,MF,28,18,10,50,67.4,64.4,68.1,74.4,67.8,73.6,56.2,6156349,12320,0.0479,0.5120389564963113,68.105,4.090610707828406,-1.2108970769928324,0,0,0,1
198,Qatar,QAT,MF,27,17,10,55,63.8,55.9,58.5,75.3,66.1,62.1,65.1,7546362,733397,0.03,0.6191740153165186,64.01,5.865339129123206,0.6775064043044584,0,0,0,1
199,Qatar,QAT,MF,31,23,8,49,59.9,62.9,51.3,73.6,58.6,67.8,45.0,996888,43189,0.0265,0.22573826061511748,59.98,4.635373148490432,-0.7033122773859954,0,0,0,1
200,Qatar,QAT,MF,28,19,9,61,58.6,49.9,64.4,65.0,59.3,56.1,57.2,3150152,8015,0.0411,0.6152992438421916,59.775,3.9039035266901636,-1.4500183096625443,0,0,0,1
201,Qatar,QAT,MF,27,20,7,44,65.6,63.5,71.3,63.3,73.5,57.7,64.5,5664228,64635,0.0335,-0.013833640263666116,66.93,4.810467753144049,-0.4736496043656339,0,0,0,1
202,Qatar,QAT,FW,29,19,10,62,63.1,70.6,71.8,56.9,76.8,42.7,59.8,6385209,83373,0.0464,0.7691630976648092,65.53,4.921025428941015,-0.2823687750664169,0,1,0,0
203,Qatar,QAT,FW,19,17,2,11,68.9,75.5,76.7,71.0,81.6,47.1,61.6,8695354,451249,0.0514,-1.383109238769916,71.89,5.654416252487203,0.5739295088633253,0,1,0,0
204,Qatar,QAT,FW,18,21,1,6,62.4,63.8,64.8,68.2,72.8,52.4,52.1,1327423,25342,0.0402,-1.6226811396486998,64.42,4.4038408865808965,-0.8941547413261722,0,1,0,0
205,Qatar,QAT,FW,21,19,2,7,58.2,67.3,66.4,49.0,61.9,46.7,57.6,2820409,108873,0.0401,-1.468817285826082,59.30500000000001,5.036920190087437,-0.1860090629702572,0,1,0,0
206,Qatar,QAT,FW,27,21,6,45,62.4,64.7,69.7,58.3,67.7,52.6,61.5,4033578,210326,0.0332,-0.12484347055820075,63.74,5.322892962456064,0.09456111290454397,0,1,0,0
207,Qatar,QAT,FW,33,16,17,119,66.7,75.6,84.2,69.0,68.4,44.6,58.3,3622524,354147,0.0362,2.917560662625207,70.16,5.549183567215972,0.3640883924507803,0,1,0,0
208,United States,USA,GK,29,16,13,78,65.4,54.1,58.6,72.2,53.1,84.8,69.4,4515341,82477,0.0392,1.5093058120652014,63.245000000000005,4.916332855632143,-0.3257468406295325,0,0,1,0
209,United States,USA,GK,34,20,14,74,64.5,56.3,50.1,80.4,55.0,78.3,66.9,5924174,4401,0.0332,1.5560346070676117,62.56999999999999,3.643551368562945,-1.7726928671011732,0,0,1,0
210,United States,USA,GK,25,22,3,19,62.1,66.5,38.9,65.6,55.2,78.6,67.8,5192134,47682,0.0436,-1.0792563025990078,58.5,4.678354463400537,-0.5697381480340965,0,0,1,0
211,United States,USA,DF,22,21,1,9,72.3,65.2,68.4,66.4,64.6,86.0,83.2,7248643,52059,0.0487,-1.5584001043565752,70.0,4.7164958215017405,-0.5010157469960151,1,0,0,0
212,United States,USA,DF,29,20,9,50,71.7,70.5,66.6,64.6,64.1,82.1,82.5,6531003,123665,0.0358,0.37960211443773506,69.425,5.09224680183058,-0.1476452475905448,1,0,0,0
213,United States,USA,DF,24,18,6,30,68.6,63.8,52.6,65.9,61.8,80.9,86.4,4801146,174969,0.0293,-0.44624864701882316,64.99000000000001,5.242961109706132,-0.016319822506187725,1,0,0,0
214,United States,USA,DF,28,20,8,55,70.0,72.0,61.1,67.0,68.0,80.5,71.5,8791956,72819,0.0087,0.35430033119936644,68.275,4.862244710611878,-0.5458305213403775,1,0,0,0
215,United States,USA,DF,26,19,7,48,65.0,67.3,56.1,59.8,58.3,81.8,66.6,7753836,3162,0.0553,0.07187440679249987,62.58,3.49996186559619,-1.8491088633533592,1,0,0,0
216,United States,USA,DF,27,21,6,36,70.3,70.1,62.8,66.1,70.3,78.4,74.0,17638436,19424,0.0423,-0.3176865764345742,68.735,4.288338669395164,-1.0137599062284246,1,0,0,0
217,United States,USA,DF,30,16,14,94,68.3,62.8,67.3,64.6,62.6,75.6,76.9,12027295,213336,0.0315,1.9845748423484415,66.935,5.329064147911319,0.09167338882073396,1,0,0,0
218,United States,USA,DF,27,20,7,50,72.0,59.0,63.2,73.3,73.1,83.0,80.6,9390586,17366,0.0448,0.11472843032058283,70.29,4.2396997966866605,-1.0569110535047177,1,0,0,0
219,United States,USA,DF,31,20,11,64,66.6,73.1,54.5,62.3,62.8,77.4,69.8,4240223,14323,0.0373,0.9444539632514684,64.33,4.15603399192362,-1.184527633290994,1,0,0,0
220,United States,USA,MF,27,20,7,45,73.0,68.0,72.8,81.0,77.0,75.6,63.5,4973945,250682,0.0344,0.007593371500375375,73.90999999999998,5.3991231509453534,0.18629362424052903,0,0,0,1
221,United States,USA,MF,30,19,11,69,71.4,64.9,75.8,69.0,74.4,77.0,67.5,6510310,51051,0.0475,1.0515890220716757,71.815,4.708004253577255,-0.516679058297321,0,0,0,1
222,United States,USA,MF,25,20,5,27,78.6,78.8,81.9,87.4,84.3,76.1,63.0,15282549,1181250,0.0358,-0.6429665243695237,80.545,6.07234182151732,0.9448612802883558,0,0,0,1
223,United States,USA,MF,19,19,1,3,76.5,73.7,79.4,81.6,84.2,68.7,71.3,7382932,2807037,0.0334,-1.6869621749408241,78.065,6.448248137176629,1.3472274316274324,0,0,0,1
224,United States,USA,MF,26,22,4,22,73.7,67.6,66.4,83.4,68.9,80.3,75.2,11154771,28726,0.0694,-0.8825384252483073,72.75,4.458275156139176,-0.6931221368892129,0,0,0,1
225,United States,USA,MF,30,20,10,50,71.9,78.4,69.3,78.5,75.5,65.2,64.4,9109937,622097,0.0341,0.5120389564963113,72.845,5.79385810700641,0.623837238410657,0,0,0,1
226,United States,USA,MF,23,16,7,37,71.2,73.0,62.0,80.8,62.3,75.3,73.5,6609411,10760,0.0301,-0.16382272261195657,69.95,4.03181227133037,-1.354437551211732,0,0,0,1
227,United States,USA,MF,22,21,1,7,72.2,76.6,68.3,78.4,78.7,67.1,64.1,7094555,1117354,0.0242,-1.6012541278846582,73.10499999999999,6.0481907880574495,0.8424373925665666,0,0,0,1
228,United States,USA,FW,30,20,10,61,76.5,75.6,95.0,72.0,80.5,64.9,71.3,11797359,2063606,0.041,0.7477360859007677,79.21,6.314626781928109,1.250272099340231,0,1,0,0
229,United States,USA,FW,28,21,7,40,67.5,73.6,68.0,73.0,69.1,56.6,64.8,6962883,68066,0.0282,-0.0995416873198321,68.60000000000001,4.832930229391574,-0.476231934414455,0,1,0,0
230,United States,USA,FW,25,24,1,9,78.6,79.4,85.8,75.5,80.4,77.4,73.2,13896666,1086804,0.0499,-1.5584001043565752,79.6,6.036151228176779,0.9961121695126679,0,1,0,0
231,United States,USA,FW,27,19,8,52,72.8,70.4,84.9,73.7,87.7,61.6,58.5,11922981,11393,0.0556,0.29001929590724196,76.075,4.056638097379652,-1.2155932415940172,0,1,0,0
232,United States,USA,FW,25,19,6,39,72.2,79.6,85.9,72.8,70.4,54.3,70.2,11299387,13173726,0.0287,-0.25340554114244973,74.50500000000001,7.119708626319285,2.0579550939730815,0,1,0,0
233,United States,USA,FW,24,19,5,31,72.9,76.4,85.0,76.6,75.2,58.8,65.6,12819678,38288107,0.037,-0.5572584773133578,75.51,7.583063894951055,2.6386476445911886,0,1,0,0
234,Germany,GER,GK,30,20,10,54,72.0,71.1,61.4,72.9,64.4,87.4,74.7,3337340,2101261,0.0422,0.5977470035524772,69.685,6.322479999964147,1.267234843950383,0,0,1,0
235,Germany,GER,GK,31,19,12,80,71.6,65.0,49.9,73.4,70.5,81.6,89.4,4226766,21002,0.0355,1.4197229935347084,68.105,4.322260654143684,-1.0073400146467513,0,0,1,0
236,Germany,GER,GK,29,17,12,76,72.2,70.3,61.7,83.7,59.4,87.6,70.4,9752506,31322,0.0453,1.3340149464785425,70.39,4.4958494852260165,-0.7664823203502141,0,0,1,0
237,Germany,GER,DF,31,20,11,63,78.0,84.8,62.4,71.5,75.3,92.1,82.1,17934036,1694292,0.0427,0.9230269514874268,75.1,6.228988260221555,1.1657279119843036,1,0,0,0
238,Germany,GER,DF,24,17,7,40,78.5,72.8,72.7,72.3,62.1,94.1,96.8,16231027,161812,0.0619,-0.0995416873198321,75.065,5.209010725808603,0.12882142907781574,1,0,0,0
239,Germany,GER,DF,24,20,4,22,76.5,78.4,73.1,69.9,73.8,73.7,90.4,5620231,9181492,0.0292,-0.8825384252483073,75.185,6.962913260146398,1.8881208334103636,1,0,0,0
240,Germany,GER,DF,28,23,5,23,82.0,70.0,68.9,82.1,78.1,97.2,95.6,7972302,9734993,0.0248,-0.7286745714256897,79.045,6.988335643574339,1.8831877239436219,1,0,0,0
241,Germany,GER,DF,25,20,5,33,74.5,71.7,64.0,79.1,61.3,84.8,85.9,6781761,126570,0.0357,-0.5144044537852748,71.905,5.102330780101544,-0.13695378883042894,1,0,0,0
242,Germany,GER,DF,26,18,8,55,75.8,74.5,70.3,67.5,68.5,87.3,86.9,9296048,8273369,0.0399,0.35430033119936644,73.37,6.917682394699672,1.9176805717461367,1,0,0,0
243,Germany,GER,DF,25,24,1,4,76.0,71.4,61.9,77.1,69.9,88.5,87.2,5317142,921519,0.0189,-1.6655351631767825,73.155,5.964504293988179,0.7161775457591113,1,0,0,0
244,Germany,GER,DF,28,26,2,12,75.9,73.9,79.2,70.6,69.3,81.1,81.3,13673804,12117,0.0432,-1.3616822270058746,75.10499999999999,4.08339510788965,-1.2396879895869508,1,0,0,0
245,Germany,GER,DF,24,21,3,20,79.9,80.8,68.7,79.9,69.8,89.3,90.9,27396152,296096,0.0347,-1.0578292908349665,77.25500000000001,5.47143254048737,0.2685540129033055,1,0,0,0
246,Germany,GER,MF,25,21,4,17,79.6,76.4,70.9,97.9,78.3,77.9,76.0,28418116,218283,0.0277,-0.9896734840685147,79.815,5.339019913933229,0.08089136903555692,0,0,0,1
247,Germany,GER,MF,34,19,15,93,78.0,73.9,75.1,82.4,81.3,75.8,79.3,5836426,4739897,0.0285,2.0955846726429757,78.11000000000001,6.6757689043707815,1.5650531287106688,0,0,0,1
248,Germany,GER,MF,27,19,8,51,77.5,67.3,75.8,89.2,83.7,76.1,73.0,14741498,78635,0.0431,0.26859228414320047,78.535,4.895615891123106,-0.32836856544175097,0,0,0,1
249,Germany,GER,MF,22,20,2,6,78.0,80.5,82.4,85.3,83.3,64.0,72.3,19035274,138254,0.0409,-1.4902442975901236,80.025,5.140677705277257,-0.06544520634149978,0,0,0,1
250,Germany,GER,MF,31,19,12,65,75.0,61.9,71.9,84.8,71.6,87.9,72.1,13981249,413460,0.0389,1.098317817074086,74.53999999999999,5.616433500298332,0.45539987747807315,0,0,0,1
251,Germany,GER,MF,21,20,1,4,81.4,83.4,70.3,89.8,85.7,83.0,76.5,23877356,696484,0.0515,-1.6655351631767825,81.135,5.842911144031304,0.7878370159261744,0,0,0,1
252,Germany,GER,MF,24,21,3,18,80.2,78.6,75.0,87.2,88.5,79.7,72.4,18749336,2895388,0.0353,-1.1006833143630494,80.89,6.461706770124951,1.3754073069319759,0,0,0,1
253,Germany,GER,MF,26,20,6,41,75.7,75.8,77.4,70.4,79.7,82.2,68.5,9748108,45551,0.0479,-0.21055151761436672,75.80999999999999,4.658497915660603,-0.5704815132208109,0,0,0,1
254,Germany,GER,FW,27,21,6,39,81.2,82.0,84.8,78.7,81.4,70.2,90.1,19156333,6308613,0.0393,-0.25340554114244973,81.55000000000001,6.799933886556475,1.781516695551853,0,1,0,0
255,Germany,GER,FW,30,23,7,33,77.0,83.2,75.4,76.5,94.0,63.8,69.2,14450679,366114,0.0272,-0.24953076966812257,78.73,5.563616336383566,0.3262962761043996,0,1,0,0
256,Germany,GER,FW,26,20,6,29,75.2,78.5,89.0,81.4,78.2,54.7,69.4,11541889,329250,0.0363,-0.46767565878286466,78.35499999999999,5.517525783633822,0.32937978587860656,0,1,0,0
257,Germany,GER,FW,25,18,7,35,77.7,77.1,93.9,81.1,77.0,66.5,70.4,16268381,87015,0.0403,-0.20667674614003959,80.35000000000001,4.939594124523278,-0.29388510505236765,0,1,0,0
258,Germany,GER,FW,27,18,9,57,82.5,88.2,90.4,85.9,76.0,74.4,80.2,36172052,60511421,0.0154,0.5295911967860256,83.67,7.781837351663425,2.679585481116911,0,1,0,0
259,Germany,GER,FW,29,24,5,31,78.1,73.2,90.7,80.2,86.0,65.2,73.3,8769215,234047,0.0484,-0.5572584773133578,80.745,5.369303078739274,0.23399406908098175,0,1,0,0
260,Japan,JPN,GK,22,19,3,13,64.1,54.0,46.9,64.6,67.6,65.3,86.0,4357631,403258,0.0473,-1.2078183731832568,61.395,5.6055829918611035,0.4939420744225898,0,0,1,0
261,Japan,JPN,GK,25,17,8,48,67.5,72.1,49.0,69.1,56.6,76.2,81.8,8701731,39955,0.0433,0.204311248851076,64.005,4.60157113500255,-0.6574582481037577,0,0,1,0
262,Japan,JPN,GK,31,21,10,76,67.0,59.5,63.8,56.7,62.0,80.8,79.2,4827786,104405,0.0403,1.06914126236139,64.615,5.0187212977123385,-0.20529928681684137,0,0,1,0
263,Japan,JPN,DF,27,16,11,68,69.5,59.6,54.8,79.8,64.2,78.1,80.3,9423708,39197,0.0496,1.030162010307634,67.28,4.593252828925981,-0.6356561623376373,1,0,0,0
264,Japan,JPN,DF,29,23,6,34,68.9,68.2,54.4,68.6,62.0,78.8,81.1,4026592,1013688,0.0371,-0.3605405999626572,65.94,6.005904305363425,0.8792061147025009,1,0,0,0
265,Japan,JPN,DF,28,18,10,47,66.0,66.5,47.5,72.1,62.1,76.9,71.0,4915070,65385,0.0368,0.4477579212041867,63.48000000000001,4.815478128073365,-0.45097550398351116,1,0,0,0
266,Japan,JPN,DF,27,23,4,31,70.5,67.7,71.5,57.8,64.5,73.2,88.4,17965862,169929,0.0606,-0.6896953193719338,68.65,5.230267501677904,0.1457960616475587,1,0,0,0
267,Japan,JPN,DF,27,22,5,22,71.5,64.9,68.2,65.6,61.1,85.4,83.6,10931261,46143,0.0338,-0.7501015831897313,69.025,4.664105826879724,-0.634930357621167,1,0,0,0
268,Japan,JPN,DF,23,17,6,35,75.6,72.9,67.1,65.5,70.0,91.9,86.5,6279678,7905449,0.0274,-0.3391135881986157,72.65,6.897926541274513,1.8027800906346623,1,0,0,0
