team,fifa_code,group,name,position,age,caps,overall,pace,shooting,passing,dribbling,defending,physical,rating_source
Senegal,SEN,I,Krépin Diatta,DF,,61,76.0,93.0,69.0,66.0,78.0,47.0,69.0,fifa-match
Senegal,SEN,I,Édouard Mendy,GK,,58,83.0,92.0,64.0,76.0,79.0,78.0,84.0,fifa-match
Senegal,SEN,I,Pape Matar Sarr,MF,,40,78.0,94.0,76.0,67.0,80.0,22.0,67.0,fifa-match
Senegal,SEN,I,Ismaïla Sarr,FW,,84,78.0,94.0,76.0,67.0,80.0,22.0,67.0,fifa-match
Senegal,SEN,I,Moussa Niakhaté,DF,,32,76.0,77.0,39.0,60.0,66.0,76.0,78.0,fifa-match
Senegal,SEN,I,Ibrahim Mbaye,FW,,11,72.0,68.0,49.0,64.0,68.0,71.0,67.0,fifa-match
Senegal,SEN,I,Habib Diarra,MF,,21,69.0,66.0,56.0,65.0,72.0,65.0,72.0,fifa-match
Senegal,SEN,I,Bara Sapoko Ndiaye,MF,,1,76.0,92.0,71.0,67.0,79.0,46.0,67.0,fifa-match
Senegal,SEN,I,Mory Diaw,GK,,5,70.0,81.0,64.0,67.0,78.0,61.0,77.0,fifa-match
Senegal,SEN,I,Antoine Mendy,DF,,7,83.0,92.0,64.0,76.0,79.0,78.0,84.0,fifa-match
Senegal,SEN,I,El Hadji Malick Diouf,DF,,20,73.0,74.0,71.0,60.0,67.0,55.0,81.0,fifa-match
Senegal,SEN,I,Pape Gueye,MF,,42,82.0,69.0,62.0,71.0,78.0,83.0,77.0,fifa-match
Algeria,ALG,J,Melvin Mastil,GK,,2,52.0,74.0,62.0,72.0,75.0,60.0,70.0,fifa-match
Algeria,ALG,J,Aïssa Mandi,DF,,119,80.0,66.0,46.0,74.0,70.0,81.0,74.0,fifa-match
Algeria,ALG,J,Achref Abada,DF,,9,70.0,77.0,66.0,63.0,75.0,34.0,56.0,fifa-match
Algeria,ALG,J,Mohamed Amine Tougai,DF,,30,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Zineddine Belaïd,DF,,18,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Ramiz Zerrouki,MF,,53,67.0,74.0,54.0,65.0,69.0,62.0,74.0,fifa-match
Algeria,ALG,J,Riyad Mahrez,FW,,116,86.0,81.0,79.0,81.0,90.0,38.0,60.0,fifa-match
Algeria,ALG,J,Houssem Aouar,MF,,22,81.0,75.0,75.0,81.0,85.0,66.0,71.0,fifa-match
Algeria,ALG,J,Amine Gouiri,FW,,23,78.0,79.0,80.0,75.0,79.0,44.0,70.0,fifa-match
Algeria,ALG,J,Farès Chaïbi,MF,,31,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Anis Hadj Moussa,FW,,15,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Nadhir Benbouali,FW,,4,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Jaouen Hadjam,DF,,18,61.0,76.0,47.0,51.0,63.0,56.0,70.0,fifa-match
Algeria,ALG,J,Hicham Boudaoui,MF,,34,75.0,74.0,65.0,71.0,79.0,72.0,72.0,fifa-match
Algeria,ALG,J,Rayan Aït-Nouri,DF,,30,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Oussama Benbot,GK,,5,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Rafik Belghali,DF,,13,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Mohamed Amoura,FW,,47,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Nabil Bentaleb,MF,,60,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Adil Boulbina,FW,,12,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Ramy Bensebaini,DF,,82,79.0,73.0,59.0,72.0,75.0,77.0,80.0,fifa-match
Algeria,ALG,J,Ibrahim Maza,MF,,17,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Luca Zidane,GK,,7,70.0,74.0,62.0,72.0,75.0,60.0,70.0,fifa-match
Algeria,ALG,J,Yacine Titraoui,MF,,5,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Farès Ghedjemis,FW,,1,72.0,74.0,62.0,72.0,75.0,60.0,70.0,team-median
Algeria,ALG,J,Samir Chergui,DF,,5,61.0,54.0,43.0,59.0,61.0,57.0,59.0,fifa-match
Argentina,ARG,J,Juan Musso,GK,,4,81.0,78.0,71.0,69.0,76.0,69.0,75.0,fifa-match
Argentina,ARG,J,Marcos Senesi,DF,,3,79.0,61.0,39.0,63.0,71.0,81.0,78.0,fifa-match
Argentina,ARG,J,Nicolás Tagliafico,DF,,76,82.0,80.0,55.0,73.0,76.0,81.0,81.0,fifa-match
Argentina,ARG,J,Gonzalo Montiel,DF,,39,78.0,86.0,53.0,70.0,74.0,73.0,81.0,fifa-match
Argentina,ARG,J,Leandro Paredes,MF,,77,81.0,66.0,71.0,83.0,79.0,76.0,79.0,fifa-match
Argentina,ARG,J,Lisandro Martínez,DF,,28,85.0,84.0,81.0,72.0,85.0,48.0,84.0,fifa-match
Argentina,ARG,J,Rodrigo De Paul,MF,,87,82.0,78.0,76.0,80.0,82.0,71.0,79.0,fifa-match
Argentina,ARG,J,Valentín Barco,MF,,4,74.0,82.0,67.0,68.0,79.0,28.0,53.0,fifa-match
Argentina,ARG,J,Julián Alvarez,FW,,51,65.0,67.0,61.0,64.0,70.0,28.0,43.0,fifa-match
Argentina,ARG,J,Lionel Messi,FW,,199,93.0,85.0,92.0,91.0,95.0,34.0,65.0,fifa-match
Argentina,ARG,J,Giovani Lo Celso,MF,,67,81.0,75.0,76.0,82.0,83.0,69.0,73.0,fifa-match
Argentina,ARG,J,Gerónimo Rulli,GK,,8,80.0,78.0,71.0,69.0,76.0,69.0,75.0,fifa-match
Argentina,ARG,J,Cristian Romero,DF,,51,82.0,76.0,46.0,52.0,61.0,83.0,84.0,fifa-match
Argentina,ARG,J,Exequiel Palacios,MF,,40,77.0,55.0,73.0,74.0,77.0,72.0,71.0,fifa-match
Argentina,ARG,J,Nicolás González,MF,,51,77.0,87.0,71.0,64.0,82.0,45.0,60.0,fifa-match
Argentina,ARG,J,Thiago Almada,FW,,16,74.0,85.0,71.0,69.0,82.0,52.0,62.0,fifa-match
Argentina,ARG,J,Giuliano Simeone,FW,,13,75.0,76.0,74.0,59.0,75.0,37.0,70.0,fifa-match
Argentina,ARG,J,Nico Paz,FW,,9,68.0,40.0,41.0,51.0,54.0,70.0,74.0,fifa-match
Argentina,ARG,J,Nicolás Otamendi,DF,,132,81.0,63.0,57.0,62.0,59.0,83.0,81.0,fifa-match
Argentina,ARG,J,Alexis Mac Allister,MF,,46,75.0,70.0,76.0,77.0,74.0,56.0,62.0,fifa-match
Argentina,ARG,J,José Manuel López,FW,,5,80.0,78.0,71.0,69.0,76.0,69.0,75.0,fifa-match
Argentina,ARG,J,Lautaro Martínez,FW,,77,85.0,84.0,81.0,72.0,85.0,48.0,84.0,fifa-match
Argentina,ARG,J,Emiliano Martínez,GK,,59,85.0,84.0,81.0,72.0,85.0,48.0,84.0,fifa-match
Argentina,ARG,J,Enzo Fernández,MF,,42,81.0,78.0,37.0,66.0,69.0,81.0,80.0,fifa-match
Argentina,ARG,J,Facundo Medina,DF,,9,75.0,78.0,33.0,60.0,68.0,76.0,75.0,fifa-match
Argentina,ARG,J,Nahuel Molina,DF,,58,77.0,36.0,81.0,67.0,68.0,41.0,70.0,fifa-match
Austria,AUT,J,Alexander Schlager,GK,,26,80.0,69.0,70.0,73.0,77.0,73.0,81.0,fifa-match
Austria,AUT,J,David Affengruber,DF,,1,64.0,73.0,42.0,51.0,53.0,62.0,67.0,fifa-match
Austria,AUT,J,Kevin Danso,DF,,32,73.0,78.0,32.0,45.0,56.0,72.0,76.0,fifa-match
Austria,AUT,J,Xaver Schlager,MF,,51,80.0,69.0,70.0,73.0,77.0,73.0,81.0,fifa-match
Austria,AUT,J,Stefan Posch,DF,,52,75.0,71.0,29.0,50.0,45.0,79.0,71.0,fifa-match
Austria,AUT,J,Nicolas Seiwald,MF,,47,68.0,65.0,60.0,67.0,68.0,64.0,66.0,fifa-match
Austria,AUT,J,Marko Arnautović,FW,,133,81.0,79.0,81.0,79.0,78.0,44.0,82.0,fifa-match
Austria,AUT,J,David Alaba,DF,,113,84.0,77.0,70.0,81.0,80.0,83.0,76.0,fifa-match
Austria,AUT,J,Marcel Sabitzer,MF,,98,84.0,78.0,84.0,81.0,80.0,67.0,78.0,fifa-match
Austria,AUT,J,Florian Grillitsch,MF,,58,78.0,69.0,60.0,77.0,78.0,72.0,66.0,fifa-match
Austria,AUT,J,Michael Gregoritsch,FW,,75,72.0,60.0,73.0,72.0,70.0,41.0,71.0,fifa-match
Austria,AUT,J,Florian Wiegele,GK,,1,73.0,70.0,60.0,66.0,70.0,67.0,72.0,team-median
Austria,AUT,J,Patrick Pentz,GK,,18,72.0,70.0,60.0,66.0,70.0,67.0,72.0,fifa-match
Austria,AUT,J,Saša Kalajdžić,FW,,22,77.0,61.0,73.0,66.0,73.0,45.0,70.0,fifa-match
Austria,AUT,J,Philipp Lienhart,DF,,41,76.0,64.0,28.0,56.0,61.0,78.0,73.0,fifa-match
Austria,AUT,J,Phillipp Mwene,DF,,30,72.0,78.0,43.0,61.0,71.0,66.0,60.0,fifa-match
Austria,AUT,J,Carney Chukwuemeka,MF,,3,63.0,62.0,53.0,62.0,67.0,44.0,57.0,fifa-match
Austria,AUT,J,Romano Schmid,MF,,34,76.0,77.0,63.0,76.0,76.0,69.0,75.0,fifa-match
Austria,AUT,J,Dejan Ljubičić,MF,,9,65.0,76.0,66.0,47.0,58.0,24.0,58.0,fifa-match
Austria,AUT,J,Konrad Laimer,MF,,57,81.0,81.0,68.0,77.0,78.0,80.0,77.0,fifa-match
Austria,AUT,J,Patrick Wimmer,FW,,30,69.0,50.0,27.0,57.0,63.0,70.0,72.0,fifa-match
Austria,AUT,J,Alexander Prass,MF,,19,64.0,65.0,59.0,62.0,62.0,55.0,64.0,fifa-match
Austria,AUT,J,Marco Friedl,DF,,11,73.0,70.0,40.0,58.0,65.0,74.0,75.0,fifa-match
Austria,AUT,J,Paul Wanner,MF,,3,73.0,70.0,60.0,66.0,70.0,67.0,72.0,team-median
Austria,AUT,J,Michael Svoboda,DF,,4,66.0,58.0,41.0,53.0,58.0,65.0,77.0,fifa-match
Austria,AUT,J,Alessandro Schöpf,MF,,35,71.0,70.0,66.0,69.0,71.0,63.0,71.0,fifa-match
Jordan,JOR,J,Yazeed Abulaila,GK,,76,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Mohammad Abu Hashish,DF,,56,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Abdallah Nasib,DF,,65,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Husam Abu Dahab,DF,,18,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Yazan Al-Arab,DF,,80,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Amer Jamous,MF,,19,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Mohammad Abu Zrayq,FW,,41,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Noor Al-Rawabdeh,MF,,68,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Ali Olwan,FW,,66,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Musa Al-Taamari,FW,,92,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Odeh Al-Fakhouri,FW,,10,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Nour Bani Attiah,GK,,5,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Mahmoud Al-Mardi,FW,,89,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Rajaei Ayed,MF,,72,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Ibrahim Sadeh,MF,,57,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Mo Abualnadi,DF,,18,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Salim Obaid,DF,,11,66.0,78.0,59.0,65.0,66.0,57.0,67.0,fifa-match
Jordan,JOR,J,Mohammad Taha,MF,,2,61.0,84.0,57.0,48.0,63.0,23.0,56.0,fifa-match
Jordan,JOR,J,Saed Al-Rosan,DF,,21,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Mohannad Abu Taha,MF,,29,61.0,84.0,57.0,48.0,63.0,23.0,56.0,fifa-match
Jordan,JOR,J,Nizar Al-Rashdan,MF,,47,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Abdallah Al-Fakhouri,GK,,11,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Ihsan Haddad,DF,,92,61.0,60.0,62.0,53.0,69.0,19.0,39.0,fifa-match
Jordan,JOR,J,Ali Azaizeh,FW,,4,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Mohammad Al-Dawoud,MF,,13,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Jordan,JOR,J,Anas Badawi,DF,,1,61.0,81.0,58.0,50.0,64.0,23.0,56.0,team-median
Colombia,COL,K,David Ospina,GK,,130,79.0,72.0,66.0,70.0,74.0,63.0,72.0,fifa-match
Colombia,COL,K,Daniel Muñoz,DF,,46,76.0,78.0,50.0,67.0,71.0,75.0,76.0,fifa-match
Colombia,COL,K,Jhon Lucumí,DF,,37,74.0,68.0,28.0,59.0,63.0,73.0,80.0,fifa-match
Colombia,COL,K,Santiago Arias,DF,,68,79.0,72.0,66.0,70.0,74.0,63.0,72.0,fifa-match
Colombia,COL,K,Kevin Castaño,MF,,25,57.0,69.0,46.0,56.0,63.0,40.0,42.0,fifa-match
Colombia,COL,K,Richard Ríos,MF,,32,69.0,66.0,54.0,61.0,63.0,68.0,75.0,fifa-match
Colombia,COL,K,Luis Díaz,FW,,74,80.0,92.0,77.0,70.0,82.0,32.0,71.0,fifa-match
Colombia,COL,K,Jorge Carrascal,MF,,24,73.0,72.0,67.0,70.0,81.0,41.0,55.0,fifa-match
Colombia,COL,K,Jhon Córdoba,FW,,21,75.0,82.0,71.0,71.0,77.0,64.0,69.0,fifa-match
Colombia,COL,K,James Rodríguez,MF,,126,81.0,53.0,86.0,86.0,86.0,50.0,60.0,fifa-match
Colombia,COL,K,Jhon Arias,MF,,38,79.0,72.0,66.0,70.0,74.0,63.0,72.0,fifa-match
Colombia,COL,K,Camilo Vargas,GK,,42,77.0,72.0,66.0,70.0,74.0,63.0,72.0,fifa-match
Colombia,COL,K,Yerry Mina,DF,,54,79.0,45.0,54.0,60.0,60.0,80.0,81.0,fifa-match
Colombia,COL,K,Gustavo Puerta,DF,,6,77.0,72.0,66.0,70.0,74.0,63.0,72.0,team-median
Colombia,COL,K,Juan Portilla,MF,,10,77.0,72.0,66.0,70.0,74.0,63.0,72.0,team-median
Colombia,COL,K,Jefferson Lerma,MF,,65,75.0,71.0,64.0,70.0,72.0,72.0,81.0,fifa-match
Colombia,COL,K,Johan Mojica,DF,,45,74.0,91.0,65.0,70.0,71.0,68.0,72.0,fifa-match
Colombia,COL,K,Willer Ditta,DF,,5,66.0,56.0,24.0,46.0,53.0,62.0,78.0,fifa-match
Colombia,COL,K,Cucho Hernández,FW,,9,84.0,93.0,71.0,76.0,81.0,77.0,82.0,fifa-match
Colombia,COL,K,Juan Fernando Quintero,MF,,49,79.0,73.0,76.0,81.0,83.0,39.0,51.0,fifa-match
Colombia,COL,K,Jaminton Campaz,FW,,10,77.0,72.0,66.0,70.0,74.0,63.0,72.0,team-median
Colombia,COL,K,Deiver Machado,DF,,15,71.0,86.0,56.0,63.0,71.0,65.0,70.0,fifa-match
Colombia,COL,K,Davinson Sánchez,DF,,79,80.0,78.0,76.0,78.0,83.0,43.0,68.0,fifa-match
Colombia,COL,K,Álvaro Montero,GK,,12,72.0,72.0,66.0,70.0,74.0,63.0,72.0,fifa-match
Colombia,COL,K,Luis Suárez,FW,,12,88.0,72.0,90.0,82.0,84.0,47.0,83.0,fifa-match
Colombia,COL,K,Andrés Gómez,FW,,8,85.0,87.0,78.0,84.0,87.0,39.0,55.0,fifa-match
Congo DR,COD,K,Lionel Mpasi,GK,,29,68.0,79.0,62.0,66.0,75.0,66.0,71.0,fifa-match
Congo DR,COD,K,Aaron Wan-Bissaka,DF,,12,83.0,85.0,52.0,69.0,79.0,81.0,75.0,fifa-match
Congo DR,COD,K,Steve Kapuadi,DF,,4,73.0,79.0,62.0,66.0,75.0,66.0,71.0,team-median
Congo DR,COD,K,Axel Tuanzebe,DF,,14,74.0,80.0,36.0,63.0,69.0,73.0,73.0,fifa-match
Congo DR,COD,K,Dylan Batubinsika,DF,,14,69.0,71.0,28.0,51.0,54.0,67.0,77.0,fifa-match
Congo DR,COD,K,Ngal'ayel Mukau,MF,,14,73.0,79.0,62.0,66.0,75.0,66.0,71.0,team-median
Congo DR,COD,K,Nathanaël Mbuku,MF,,19,71.0,78.0,64.0,67.0,76.0,34.0,49.0,fifa-match
Congo DR,COD,K,Samuel Moutoussamy,MF,,58,68.0,71.0,58.0,67.0,72.0,66.0,58.0,fifa-match
Congo DR,COD,K,Brian Cipenga,FW,,8,73.0,79.0,62.0,66.0,75.0,66.0,71.0,team-median
Congo DR,COD,K,Théo Bongonda,MF,,38,77.0,80.0,71.0,72.0,82.0,33.0,61.0,fifa-match
Congo DR,COD,K,Gaël Kakuta,FW,,31,78.0,73.0,72.0,76.0,83.0,42.0,66.0,fifa-match
Congo DR,COD,K,Joris Kayembe,DF,,26,74.0,84.0,62.0,67.0,75.0,68.0,71.0,fifa-match
Congo DR,COD,K,Meschak Elia,FW,,69,71.0,90.0,69.0,65.0,76.0,26.0,68.0,fifa-match
Congo DR,COD,K,Noah Sadiki,MF,,20,61.0,47.0,33.0,42.0,45.0,59.0,75.0,fifa-match
Congo DR,COD,K,Aaron Tshibola,MF,,17,73.0,79.0,62.0,66.0,75.0,66.0,71.0,team-median
Congo DR,COD,K,Timothy Fayulu,GK,,3,62.0,79.0,62.0,66.0,75.0,66.0,71.0,fifa-match
Congo DR,COD,K,Cédric Bakambu,FW,,70,80.0,90.0,80.0,71.0,76.0,36.0,77.0,fifa-match
Congo DR,COD,K,Charles Pickel,MF,,34,70.0,66.0,56.0,65.0,67.0,65.0,80.0,fifa-match
Congo DR,COD,K,Fiston Mayele,FW,,37,73.0,79.0,62.0,66.0,75.0,66.0,71.0,team-median
Congo DR,COD,K,Yoane Wissa,FW,,38,75.0,88.0,74.0,65.0,76.0,28.0,68.0,fifa-match
Congo DR,COD,K,Matthieu Epolo,GK,,1,73.0,79.0,62.0,66.0,75.0,66.0,71.0,team-median
Congo DR,COD,K,Chancel Mbemba,DF,,109,79.0,72.0,53.0,56.0,65.0,80.0,78.0,fifa-match
Congo DR,COD,K,Simon Banza,FW,,15,72.0,69.0,71.0,49.0,71.0,30.0,71.0,fifa-match
Congo DR,COD,K,Gédéon Kalulu,DF,,28,69.0,72.0,36.0,58.0,61.0,70.0,64.0,fifa-match
Congo DR,COD,K,Edo Kayembe,MF,,43,74.0,84.0,62.0,67.0,75.0,68.0,71.0,fifa-match
Congo DR,COD,K,Arthur Masuaku,DF,,45,77.0,80.0,63.0,72.0,79.0,70.0,70.0,fifa-match
Portugal,POR,K,Diogo Costa,GK,,43,78.0,73.0,61.0,71.0,73.0,77.0,68.0,fifa-match
Portugal,POR,K,Nélson Semedo,DF,,50,80.0,82.0,57.0,68.0,81.0,75.0,75.0,fifa-match
Portugal,POR,K,Rúben Dias,DF,,76,87.0,61.0,38.0,65.0,68.0,88.0,88.0,fifa-match
Portugal,POR,K,Tomás Araújo,DF,,5,77.0,88.0,69.0,71.0,82.0,39.0,53.0,fifa-match
Portugal,POR,K,Diogo Dalot,DF,,35,76.0,79.0,60.0,70.0,77.0,72.0,75.0,fifa-match
Portugal,POR,K,Matheus Nunes,MF,,20,76.0,73.0,70.0,70.0,77.0,67.0,73.0,fifa-match
Portugal,POR,K,Cristiano Ronaldo,FW,,228,91.0,87.0,94.0,80.0,88.0,34.0,75.0,fifa-match
Portugal,POR,K,Bruno Fernandes,MF,,89,88.0,75.0,86.0,89.0,84.0,70.0,77.0,fifa-match
Portugal,POR,K,Gonçalo Ramos,FW,,25,88.0,70.0,70.0,76.0,74.0,88.0,84.0,fifa-match
Portugal,POR,K,Bernardo Silva,MF,,109,86.0,80.0,76.0,83.0,91.0,54.0,67.0,fifa-match
Portugal,POR,K,João Félix,FW,,54,83.0,82.0,79.0,76.0,86.0,40.0,68.0,fifa-match
Portugal,POR,K,José Sá,GK,,5,79.0,79.0,70.0,71.0,77.0,68.0,71.0,fifa-match
Portugal,POR,K,Renato Veiga,DF,,13,64.0,63.0,60.0,68.0,65.0,48.0,66.0,fifa-match
Portugal,POR,K,Gonçalo Inácio,DF,,22,76.0,79.0,30.0,60.0,59.0,77.0,74.0,fifa-match
Portugal,POR,K,João Neves,MF,,22,82.0,59.0,75.0,85.0,77.0,74.0,73.0,fifa-match
Portugal,POR,K,Francisco Trincão,FW,,18,76.0,79.0,71.0,70.0,81.0,37.0,69.0,fifa-match
Portugal,POR,K,Rafael Leão,FW,,44,77.0,88.0,73.0,68.0,79.0,27.0,70.0,fifa-match
Portugal,POR,K,Pedro Neto,FW,,25,82.0,79.0,70.0,71.0,77.0,68.0,71.0,fifa-match
Portugal,POR,K,Gonçalo Guedes,FW,,34,81.0,86.0,79.0,76.0,82.0,36.0,68.0,fifa-match
Portugal,POR,K,João Cancelo,DF,,68,86.0,85.0,71.0,83.0,84.0,80.0,72.0,fifa-match
Portugal,POR,K,Rúben Neves,MF,,67,82.0,59.0,75.0,85.0,77.0,74.0,73.0,fifa-match
Portugal,POR,K,Rui Silva,GK,,3,86.0,80.0,76.0,83.0,91.0,54.0,67.0,fifa-match
Portugal,POR,K,Vitinha,MF,,38,67.0,72.0,57.0,67.0,72.0,51.0,49.0,fifa-match
Portugal,POR,K,Samú Costa,DF,,6,78.0,73.0,61.0,71.0,73.0,77.0,68.0,fifa-match
Portugal,POR,K,Nuno Mendes,DF,,44,78.0,85.0,57.0,68.0,74.0,74.0,72.0,fifa-match
Portugal,POR,K,Francisco Conceição,FW,,17,70.0,78.0,61.0,63.0,76.0,31.0,44.0,fifa-match
Uzbekistan,UZB,K,Utkir Yusupov,GK,,40,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Abdukodir Khusanov,DF,,27,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Khojiakbar Alijonov,DF,,40,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Farrukh Sayfiev,DF,,46,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Rustam Ashurmatov,DF,,49,66.0,71.0,43.0,54.0,60.0,65.0,75.0,fifa-match
Uzbekistan,UZB,K,Akmal Mozgovoy,MF,,25,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Otabek Shukurov,MF,,84,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Jamshid Iskanderov,MF,,38,62.0,66.0,59.0,62.0,61.0,51.0,62.0,fifa-match
Uzbekistan,UZB,K,Odiljon Hamrobekov,MF,,72,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Ruslanbek Jiyanov,MF,,5,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Oston Urunov,MF,,42,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Abduvohid Nematov,GK,,8,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Sherzod Nasrullaev,DF,,31,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Eldor Shomurodov,FW,,92,71.0,81.0,70.0,62.0,70.0,37.0,69.0,fifa-match
Uzbekistan,UZB,K,Umar Eshmurodov,DF,,29,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Botirali Ergashev,GK,,2,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Dostonbek Khamdamov,MF,,34,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Abdulla Abdullaev,DF,,17,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Azizjon Ganiev,MF,,19,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Azizbek Amonov,FW,,12,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Igor Sergeev,FW,,83,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Abbosbek Fayzullaev,MF,,32,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Sherzod Esanov,MF,,1,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Bekhruz Karimov,DF,,2,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Avazbek Ulmasaliev,DF,,0,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Uzbekistan,UZB,K,Jakhongir Urozov,DF,,4,66.0,71.0,59.0,62.0,61.0,51.0,69.0,team-median
Croatia,CRO,L,Dominik Livaković,GK,,75,82.0,70.0,65.0,63.0,71.0,66.0,71.0,fifa-match
Croatia,CRO,L,Josip Stanišić,DF,,31,64.0,65.0,28.0,49.0,58.0,64.0,60.0,fifa-match
Croatia,CRO,L,Marin Pongračić,DF,,20,75.0,72.0,26.0,51.0,63.0,74.0,78.0,fifa-match
Croatia,CRO,L,Joško Gvardiol,DF,,48,75.0,83.0,54.0,67.0,71.0,71.0,83.0,fifa-match
Croatia,CRO,L,Duje Ćaleta-Car,DF,,38,78.0,59.0,39.0,60.0,62.0,79.0,82.0,fifa-match
Croatia,CRO,L,Josip Šutalo,DF,,33,72.0,64.0,31.0,51.0,55.0,75.0,67.0,fifa-match
Croatia,CRO,L,Nikola Moro,MF,,10,64.0,83.0,62.0,54.0,68.0,33.0,56.0,fifa-match
Croatia,CRO,L,Mateo Kovačić,MF,,113,83.0,70.0,69.0,83.0,88.0,69.0,70.0,fifa-match
Croatia,CRO,L,Andrej Kramarić,FW,,116,83.0,71.0,86.0,76.0,86.0,30.0,71.0,fifa-match
Croatia,CRO,L,Luka Modrić,MF,,198,87.0,73.0,76.0,89.0,88.0,72.0,66.0,fifa-match
Croatia,CRO,L,Ante Budimir,FW,,38,78.0,65.0,78.0,48.0,73.0,35.0,77.0,fifa-match
